macro_topic,macro_topic_name,source,subgroup,final_merge_group_id,micro_topic_id,topic_label,topic_name_original,topic_summary,year,year_frequency,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,year_document_count,annual_source_macro_document_count,annual_document_prevalence,external_unique_document_count,external_topic_size_count,external_group_size_count,best_matched_corporate_group_id,best_matched_corporate_label,best_cosine_similarity,topic_id
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2010,76,3105,0.024476650563607,56,56,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2011,167,3105,0.0537842190016103,117,117,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2012,202,3105,0.0650563607085346,121,121,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2013,351,3105,0.1130434782608695,169,169,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2014,535,3105,0.1723027375201288,271,271,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2015,246,3105,0.0792270531400966,131,131,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2016,169,3105,0.0544283413848631,93,93,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2017,101,3105,0.0325281803542673,62,62,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2018,101,3105,0.0325281803542673,64,64,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2019,140,3105,0.0450885668276972,73,73,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2020,85,3105,0.0273752012882447,49,49,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2021,115,3105,0.037037037037037,66,66,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2022,112,3105,0.0360708534621578,69,69,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2023,131,3105,0.0421900161030595,83,83,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2024,136,3105,0.0438003220611916,80,80,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T2,Operational sustainability and circular production,media,media_T2,media_T2_PG01,0,Circular Economy Evolution of Waste Streams,0_reuse_recyclable_bins_composting,"The micro-topic tracks the evolution of waste management discourse from early focus on composting and renewable resources to a highly technical focus on material science, corporate compliance, and eventually, a broad embrace of the circular economy, heavily influenced by large-scale events and material science advancements.",2025,16,3105,0.0051529790660225,8,8,1.0,1784,3107,2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5931486487388611,media_T2::media_T2_PG01
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2000,2,15122,0.0001322576378785,2,25,0.08,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2001,7,15122,0.000462901732575,7,31,0.2258064516129032,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2002,4,15122,0.0002645152757571,4,35,0.1142857142857142,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2003,4,15122,0.0002645152757571,3,39,0.0769230769230769,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2004,7,15122,0.000462901732575,7,37,0.1891891891891892,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2005,2,15122,0.0001322576378785,2,43,0.0465116279069767,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2006,2,15122,0.0001322576378785,2,62,0.032258064516129,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2007,4,15122,0.0002645152757571,4,77,0.0519480519480519,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2008,5,15122,0.0003306440946964,4,86,0.0465116279069767,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2009,7,15122,0.000462901732575,7,110,0.0636363636363636,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2010,10,15122,0.0006612881893929,10,129,0.0775193798449612,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2011,15,15122,0.0009919322840894,13,159,0.0817610062893081,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2012,10,15122,0.0006612881893929,10,207,0.0483091787439613,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2013,16,15122,0.0010580611030286,16,257,0.0622568093385214,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2014,14,15122,0.0009258034651501,13,236,0.0550847457627118,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2015,18,15122,0.0011903187409072,18,269,0.0669144981412639,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2016,16,15122,0.0010580611030286,16,347,0.0461095100864553,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2017,27,15122,0.0017854781113609,27,434,0.0622119815668202,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2018,46,15122,0.0030419256712075,41,679,0.0603829160530191,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2019,67,15122,0.0044306308689326,64,896,0.0714285714285714,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2020,86,15122,0.0056870784287792,85,1104,0.0769927536231884,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2021,139,15122,0.0091919058325618,134,1380,0.0971014492753623,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2022,199,15122,0.0131596349689194,189,1679,0.1125670041691483,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2023,263,15122,0.0173918793810342,250,2301,0.1086484137331594,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2024,360,15122,0.0238063748181457,341,3825,0.0891503267973856,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG04,4,Transport Emissions and Decarbonization Trajectories,4_emissions_decarbonization_automotive_vehicular,"The micro-topic evolved from early theoretical examinations of transport externalities and economic viability to a highly focused, multi-faceted analysis of decarbonization pathways, heavily emphasizing vehicular electrification and achieving net-zero targets across various global contexts.",2025,175,15122,0.0115725433143764,169,2232,0.0757168458781362,1438,1505,6,corporate_T4_PG01,GHG Emissions Regulation and Risk Management,0.6060003042221069,academic_T4::academic_T4_PG04
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG03,3,CCS and Carbonate Utilization/Storage,3_ccs_co2_carbonates_carbonate,"The micro-topic evolved from early, geographically specific CCS investigations to a strong focus on subsurface safety (leakage detection), then broadened into chemical utilization pathways (carbonates), before settling into a sustained focus on the integration of CCS with energy systems and geological storage, with later years showing a strong trend toward biochar and natural carbon sinks.",2000,1,15122,6.612881893929374e-05,1,25,0.04,1163,1266,6,corporate_T4_PG02,"Evolution of Hedging, Valuation, and Impairment Testing",0.6034935712814331,academic_T4::academic_T4_PG03
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG03,3,CCS and Carbonate Utilization/Storage,3_ccs_co2_carbonates_carbonate,"The micro-topic evolved from early, geographically specific CCS investigations to a strong focus on subsurface safety (leakage detection), then broadened into chemical utilization pathways (carbonates), before settling into a sustained focus on the integration of CCS with energy systems and geological storage, with later years showing a strong trend toward biochar and natural carbon sinks.",2001,1,15122,6.612881893929374e-05,1,31,0.032258064516129,1163,1266,6,corporate_T4_PG02,"Evolution of Hedging, Valuation, and Impairment Testing",0.6034935712814331,academic_T4::academic_T4_PG03
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG03,3,CCS and Carbonate Utilization/Storage,3_ccs_co2_carbonates_carbonate,"The micro-topic evolved from early, geographically specific CCS investigations to a strong focus on subsurface safety (leakage detection), then broadened into chemical utilization pathways (carbonates), before settling into a sustained focus on the integration of CCS with energy systems and geological storage, with later years showing a strong trend toward biochar and natural carbon sinks.",2002,2,15122,0.0001322576378785,2,35,0.0571428571428571,1163,1266,6,corporate_T4_PG02,"Evolution of Hedging, Valuation, and Impairment Testing",0.6034935712814331,academic_T4::academic_T4_PG03
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG03,3,CCS and Carbonate Utilization/Storage,3_ccs_co2_carbonates_carbonate,"The micro-topic evolved from early, geographically specific CCS investigations to a strong focus on subsurface safety (leakage detection), then broadened into chemical utilization pathways (carbonates), before settling into a sustained focus on the integration of CCS with energy systems and geological storage, with later years showing a strong trend toward biochar and natural carbon sinks.",2003,3,15122,0.0001983864568178,3,39,0.0769230769230769,1163,1266,6,corporate_T4_PG02,"Evolution of Hedging, Valuation, and Impairment Testing",0.6034935712814331,academic_T4::academic_T4_PG03
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG03,3,CCS and Carbonate Utilization/Storage,3_ccs_co2_carbonates_carbonate,"The micro-topic evolved from early, geographically specific CCS investigations to a strong focus on subsurface safety (leakage detection), then broadened into chemical utilization pathways (carbonates), before settling into a sustained focus on the integration of CCS with energy systems and geological storage, with later years showing a strong trend toward biochar and natural carbon sinks.",2004,3,15122,0.0001983864568178,3,37,0.081081081081081,1163,1266,6,corporate_T4_PG02,"Evolution of Hedging, Valuation, and Impairment Testing",0.6034935712814331,academic_T4::academic_T4_PG03
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG03,3,CCS and Carbonate Utilization/Storage,3_ccs_co2_carbonates_carbonate,"The micro-topic evolved from early, geographically specific CCS investigations to a strong focus on subsurface safety (leakage detection), then broadened into chemical utilization pathways (carbonates), before settling into a sustained focus on the integration of CCS with energy systems and geological storage, with later years showing a strong trend toward biochar and natural carbon sinks.",2005,1,15122,6.612881893929374e-05,1,43,0.0232558139534883,1163,1266,6,corporate_T4_PG02,"Evolution of Hedging, Valuation, and Impairment Testing",0.6034935712814331,academic_T4::academic_T4_PG03
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG03,3,CCS and Carbonate Utilization/Storage,3_ccs_co2_carbonates_carbonate,"The micro-topic evolved from early, geographically specific CCS investigations to a strong focus on subsurface safety (leakage detection), then broadened into chemical utilization pathways (carbonates), before settling into a sustained focus on the integration of CCS with energy systems and geological storage, with later years showing a strong trend toward biochar and natural carbon sinks.",2006,5,15122,0.0003306440946964,5,62,0.0806451612903225,1163,1266,6,corporate_T4_PG02,"Evolution of Hedging, Valuation, and Impairment Testing",0.6034935712814331,academic_T4::academic_T4_PG03
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG03,3,CCS and Carbonate Utilization/Storage,3_ccs_co2_carbonates_carbonate,"The micro-topic evolved from early, geographically specific CCS investigations to a strong focus on subsurface safety (leakage detection), then broadened into chemical utilization pathways (carbonates), before settling into a sustained focus on the integration of CCS with energy systems and geological storage, with later years showing a strong trend toward biochar and natural carbon sinks.",2007,7,15122,0.000462901732575,7,77,0.0909090909090909,1163,1266,6,corporate_T4_PG02,"Evolution of Hedging, Valuation, and Impairment Testing",0.6034935712814331,academic_T4::academic_T4_PG03
T4,"Climate strategy, carbon governance and disclosure",academic,academic_T4,academic_T4_PG03,3,CCS and Carbonate Utilization/Storage,3_ccs_co2_carbonates_carbonate,"The micro-topic evolved from early, geographically specific CCS investigations to a strong focus on subsurface safety (leakage detection), then broadened into chemical utilization pathways (carbonates), before settling into a sustained focus on the integration of CCS with energy systems and geological storage, with later years showing a strong trend toward biochar and natural carbon sinks.",2008,11,15122,0.0007274170083322,10,86,0.1162790697674418,1163,1266,6,corporate_T4_PG02,"Evolution of Hedging, Valuation, and Impairment Testing",0.6034935712814331,academic_T4::academic_T4_PG03
