macro_topic,macro_topic_name,corporate_subgroup,corporate_final_merge_group_id,corporate_topic_label,corporate_topic_summary,year,series_role,source,year_frequency,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,year_document_count,annual_source_macro_document_count,annual_document_prevalence,n_contributing_external_topics,contributing_external_group_count,contributing_external_groups_json,series_unique_document_count,series_topic_size_count,corporate_topic_size_count,corporate_group_size_count,corporate_unique_document_count,corporate_topic_id
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2000,corporate,corporate,0,81,0.0,0,0,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2001,corporate,corporate,0,81,0.0,0,1,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2002,corporate,corporate,0,81,0.0,0,0,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2003,corporate,corporate,0,81,0.0,0,0,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2004,corporate,corporate,0,81,0.0,0,0,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2005,corporate,corporate,0,81,0.0,0,0,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2006,corporate,corporate,0,81,0.0,0,1,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2007,corporate,corporate,0,81,0.0,0,1,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2008,corporate,corporate,0,81,0.0,0,2,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2009,corporate,corporate,0,81,0.0,0,4,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2010,corporate,corporate,0,81,0.0,0,6,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2011,corporate,corporate,0,81,0.0,0,6,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2012,corporate,corporate,1,81,0.0123456790123456,1,7,0.1428571428571428,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2013,corporate,corporate,0,81,0.0,0,9,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2014,corporate,corporate,0,81,0.0,0,8,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2015,corporate,corporate,0,81,0.0,0,11,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2016,corporate,corporate,0,81,0.0,0,8,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2017,corporate,corporate,0,81,0.0,0,5,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2018,corporate,corporate,0,81,0.0,0,3,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2019,corporate,corporate,0,81,0.0,0,4,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2020,corporate,corporate,0,81,0.0,0,7,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2021,corporate,corporate,1,81,0.0123456790123456,1,7,0.1428571428571428,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2022,corporate,corporate,1,81,0.0123456790123456,1,14,0.0714285714285714,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2023,corporate,corporate,1,81,0.0123456790123456,1,16,0.0625,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2024,corporate,corporate,2,81,0.0246913580246913,2,16,0.125,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2025,corporate,corporate,0,81,0.0,0,13,0.0,0,0,[],6,6,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2000,media_aggregate,media,0,15460,0.0,0,41,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2001,media_aggregate,media,0,15460,0.0,0,50,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2002,media_aggregate,media,0,15460,0.0,0,53,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2003,media_aggregate,media,0,15460,0.0,0,45,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2004,media_aggregate,media,0,15460,0.0,0,84,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2005,media_aggregate,media,0,15460,0.0,0,108,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2006,media_aggregate,media,0,15460,0.0,0,167,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2007,media_aggregate,media,0,15460,0.0,0,244,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2008,media_aggregate,media,0,15460,0.0,0,287,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2009,media_aggregate,media,0,15460,0.0,0,206,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2010,media_aggregate,media,0,15460,0.0,0,296,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2011,media_aggregate,media,0,15460,0.0,0,606,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2012,media_aggregate,media,0,15460,0.0,0,701,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2013,media_aggregate,media,0,15460,0.0,0,882,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2014,media_aggregate,media,0,15460,0.0,0,1204,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2015,media_aggregate,media,0,15460,0.0,0,602,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2016,media_aggregate,media,0,15460,0.0,0,252,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2017,media_aggregate,media,0,15460,0.0,0,175,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2018,media_aggregate,media,0,15460,0.0,0,161,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2019,media_aggregate,media,0,15460,0.0,0,297,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2020,media_aggregate,media,0,15460,0.0,0,242,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2021,media_aggregate,media,0,15460,0.0,0,244,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2022,media_aggregate,media,0,15460,0.0,0,274,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2023,media_aggregate,media,0,15460,0.0,0,249,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2024,media_aggregate,media,0,15460,0.0,0,233,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S010,Biochar/Biofraction Production via Pyrolysis,"The micro-topic tracks the evolution from early commercialization efforts in advanced fuels to a highly focused, technology-driven strategy centered on the Catalytic Biofraction Process using biomass pyrolysis, culminating in infrastructure applications.",2025,media_aggregate,media,0,15460,0.0,0,20,0.0,0,0,[],0,0,6,1,6,corporate_T3::corporate_T3_S010
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S002,Consumer Market Dynamics and Competitive Pressure,"The micro-topic tracks the evolution of external market pressures, primarily driven by consumer behavior shifts and the intensity of competition within the relevant industry sectors (e.g., beverages, health/wellness). The focus shifts from initial feedstock/supply chain vulnerabilities to a sustained emphasis on consumer acceptance, trend prediction, and competitive positioning.",2000,academic_aggregate,academic,1,40994,2.4393813728838365e-05,1,88,0.0113636363636363,11,11,"[{""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_PG09""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_PG18""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S066""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S073""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S091""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S099""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S105""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S124""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S125""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S201""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S227""}]",3955,4140,21,1,18,corporate_T3::corporate_T3_S002
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S002,Consumer Market Dynamics and Competitive Pressure,"The micro-topic tracks the evolution of external market pressures, primarily driven by consumer behavior shifts and the intensity of competition within the relevant industry sectors (e.g., beverages, health/wellness). The focus shifts from initial feedstock/supply chain vulnerabilities to a sustained emphasis on consumer acceptance, trend prediction, and competitive positioning.",2001,academic_aggregate,academic,0,40994,0.0,0,88,0.0,11,11,"[{""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_PG09""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_PG18""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S066""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S073""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S091""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S099""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S105""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S124""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S125""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S201""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S227""}]",3955,4140,21,1,18,corporate_T3::corporate_T3_S002
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S002,Consumer Market Dynamics and Competitive Pressure,"The micro-topic tracks the evolution of external market pressures, primarily driven by consumer behavior shifts and the intensity of competition within the relevant industry sectors (e.g., beverages, health/wellness). The focus shifts from initial feedstock/supply chain vulnerabilities to a sustained emphasis on consumer acceptance, trend prediction, and competitive positioning.",2002,academic_aggregate,academic,3,40994,7.31814411865151e-05,3,115,0.0260869565217391,11,11,"[{""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_PG09""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_PG18""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S066""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S073""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S091""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S099""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S105""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S124""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S125""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S201""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S227""}]",3955,4140,21,1,18,corporate_T3::corporate_T3_S002
T3,"Sustainable products, services and consumption",corporate_T3,corporate_T3_S002,Consumer Market Dynamics and Competitive Pressure,"The micro-topic tracks the evolution of external market pressures, primarily driven by consumer behavior shifts and the intensity of competition within the relevant industry sectors (e.g., beverages, health/wellness). The focus shifts from initial feedstock/supply chain vulnerabilities to a sustained emphasis on consumer acceptance, trend prediction, and competitive positioning.",2003,academic_aggregate,academic,5,40994,0.0001219690686441,5,141,0.0354609929078014,11,11,"[{""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_PG09""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_PG18""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S066""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S073""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S091""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S099""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S105""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S124""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S125""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S201""}, {""subgroup"": ""academic_T3"", ""final_merge_group_id"": ""academic_T3_S227""}]",3955,4140,21,1,18,corporate_T3::corporate_T3_S002
