topic_id,macro_topic,source,subgroup,final_merge_group_id,component_micro_topic_id,component_topic_name,component_count,component_representation,component_order
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,45,45_agri_agricultural_agriculture_agribusiness,353,agri · agricultural · agriculture · agribusiness · agro · eurostat · indicator · farming · agrarian · crops,6
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,46,46_hoteliers_hospitality_csr_stakeholder,352,hoteliers · hospitality · csr · stakeholder · tourism · initiatives · hotel · hcmi · lodging · implementing,7
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,49,49_ecotourism_tourism_behavioral_behavioural,325,ecotourism · tourism · behavioral · behavioural · behaviors · tourists · willingness · behaviour · proenvironmental · behaviours,8
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,94,94_sbm_sbms_stakeholders_microfoundational,170,sbm · sbms · stakeholders · microfoundational · stakeholder · cbm · sbmi · innovations · gnsbms · reconfigurations,9
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,147,147_circularity_digitalisation_digitalization_remanufacture,103,circularity · digitalisation · digitalization · remanufacture · reuse · lifecycles · iot · circular · ce · cedbms,10
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,156,156_findingstourism_tourism_ecotourism_digitalization,99,findingstourism · tourism · ecotourism · digitalization · expedia · experiential · digital · tourists · travelers · tourist,11
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,164,164_projectification_plm_megaprojects_stakeholder,93,projectification · plm · megaprojects · stakeholder · methodologies · ppm · project · spm · sustenability · deliverables,12
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,166,166_pesticides_agrochemicals_pesticide_insecticides,90,pesticides · agrochemicals · pesticide · insecticides · agrochemical · ipm · herbicides · bactericides · agricultural · phytosanitary,13
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,171,171_hoteliers_hospitality_eco_customers,84,hoteliers · hospitality · eco · customers · behavioral · gratification · ccbi · customer · tourists · sem,14
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,185,185_circularisation_circularity_agri_agro,71,circularisation · circularity · agri · agro · agriculture · circular · cyclicality · valorization · reuse · regenerative,15
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,203,203_digital_mechatronic_mechatronics_manufacturing,64,digital · mechatronic · mechatronics · manufacturing · twin · lifecycles · simulations · twins · simulation · turbomachinery,16
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,215,215_agribusiness_horticulture_farming_cultivation,57,agribusiness · horticulture · farming · cultivation · scaling · farmers · horticultural · agrotourism · kalimantan · multidimensional,17
academic_T3::academic_T3_PG08,T3,academic,academic_T3,academic_T3_PG08,223,223_horticulture_horticultural_cultivation_cultivating,54,horticulture · horticultural · cultivation · cultivating · horticulturists · gardeners · gardening · garden · foodsheds · gardens,18
academic_T3::academic_T3_PG09,T3,academic,academic_T3,academic_T3_PG09,14,14_consumers_consumer_organic_supermarkets,851,consumers · consumer · organic · supermarkets · willingness · markets · sociodemographic · taste · eaters · choice,1
academic_T3::academic_T3_PG09,T3,academic,academic_T3,academic_T3_PG09,31,31_consumerism_consumers_consumer_spss,511,consumerism · consumers · consumer · spss · eco · influencing · willingness · intention · millennials · behavioral,2
academic_T3::academic_T3_PG09,T3,academic,academic_T3,academic_T3_PG09,67,67_csr_branding_consumers_reputation,250,csr · branding · consumers · reputation · consumer · brand · csrs · authenticity · marketers · initiatives,3
academic_T3::academic_T3_PG09,T3,academic,academic_T3,academic_T3_PG09,100,100_influencers_influencer_influentials_greenfluencers,156,influencers · influencer · influentials · greenfluencers · marketers · consumer · millennials · followers · authenticity · marketing,4
academic_T3::academic_T3_PG09,T3,academic,academic_T3,academic_T3_PG09,102,102_sustainabledevelopment_consumers_marketers_marketing,152,sustainabledevelopment · consumers · marketers · marketing · marketer · promotion · customers · advertising · warming · corporates,5
academic_T3::academic_T3_PG09,T3,academic,academic_T3,academic_T3_PG09,115,115_packaging_consumers_consumer_biodegradable,139,packaging · consumers · consumer · biodegradable · fmcg · plastics · bioplastic · bioplastics · reusable · plastic,6
academic_T3::academic_T3_PG09,T3,academic,academic_T3,academic_T3_PG09,222,222_macromarketing_macromarketers_micromarketing_societal,55,macromarketing · macromarketers · micromarketing · societal · marketers · marketing · reimagining · cocreating · minsky · commentary,7
academic_T3::academic_T3_PG09,T3,academic,academic_T3,academic_T3_PG09,231,231_spss_cosmetics_cosmetic_consumers,51,spss · cosmetics · cosmetic · consumers · cosmeceuticals · cleanness · kosmetik · produk · beauty · skincare,8
academic_T3::academic_T3_PG10,T3,academic,academic_T3,academic_T3_PG10,15,15_aquaculture_fisheries_fishery_overfishing,749,aquaculture · fisheries · fishery · overfishing · seafood · sustainably · shellfish · trophic · finfish · mackerel,1
academic_T3::academic_T3_PG10,T3,academic,academic_T3,academic_T3_PG10,68,68_microalga_microalgal_microalgae_algae,248,microalga · microalgal · microalgae · algae · chlorella · algal · macroalgae · spirulina · macroalgal · seaweeds,2
academic_T3::academic_T3_PG10,T3,academic,academic_T3,academic_T3_PG10,85,85_hydroponics_hydroponic_hydroponically_aeroponics,196,hydroponics · hydroponic · hydroponically · aeroponics · bioponics · aeroponic · geoponic · cultivation · crops · horticulture,3
academic_T3::academic_T3_PG10,T3,academic,academic_T3,academic_T3_PG10,131,131_fishmeal_aquafeed_aquafeeds_aquaculture,121,fishmeal · aquafeed · aquafeeds · aquaculture · microalgae · fisheries · finfish · digestibility · fish · phytoandrogen,4
academic_T3::academic_T3_PG10,T3,academic,academic_T3,academic_T3_PG10,178,178_aquaponics_aquaponic_hydroponics_algaeponics,75,aquaponics · aquaponic · hydroponics · algaeponics · hydroponic · aquaculture · aquapon · agriculturas · vertichalponics · farming,5
academic_T3::academic_T3_PG11,T3,academic,academic_T3,academic_T3_PG11,18,18_leed_usgbc_building_igbc,671,leed · usgbc · building · igbc · builders · construction · infrastructure · stakeholders · buildings · contractors,1
academic_T3::academic_T3_PG11,T3,academic,academic_T3,academic_T3_PG11,92,92_bim_leed_revit_greenbim,174,bim · leed · revit · greenbim · architectural · archicad · autodesk · architect · architects · architecture,2
academic_T3::academic_T3_PG12,T3,academic,academic_T3,academic_T3_PG12,21,21_urbanism_livability_megacities_liveability,638,urbanism · livability · megacities · liveability · sprawl · suburbia · urbanisation · neighbourhoods · neighbourhood · suburbs,1
academic_T3::academic_T3_PG12,T3,academic,academic_T3,academic_T3_PG12,63,63_urbanism_megacities_smartization_futuristic,270,urbanism · megacities · smartization · futuristic · urbanization · analytics · metropolis · cities · urban · ict,2
academic_T3::academic_T3_PG12,T3,academic,academic_T3,academic_T3_PG12,89,89_valuation_valuations_valuers_valuer,185,valuation · valuations · valuers · valuer · reits · tenancies · depreciation · immobiliare · cre · marketability,3
academic_T3::academic_T3_PG12,T3,academic,academic_T3,academic_T3_PG12,120,120_livability_housing_affordability_habitability,132,livability · housing · affordability · habitability · liveability · housings · livable · dwellings · homeownership · households,4
academic_T3::academic_T3_PG12,T3,academic,academic_T3,academic_T3_PG12,138,138_ict_icts_ict4s_egovernment,114,ict · icts · ict4s · egovernment · sdg · informatisation · infocommunication · cleantech · telecoms · telecommunication,5
academic_T3::academic_T3_PG13,T3,academic,academic_T3,academic_T3_PG13,24,24_hci_transdisciplinary_designing_interdisciplinary,573,hci · transdisciplinary · designing · interdisciplinary · foresight · designtech · designers · participatory · designer · contexts,1
academic_T3::academic_T3_PG13,T3,academic,academic_T3,academic_T3_PG13,37,37_ecolinguistics_discursive_multimodal_discourse,423,ecolinguistics · discursive · multimodal · discourse · semiotic · communications · linguistics · communicative · linguistic · journalistic,2
academic_T3::academic_T3_PG13,T3,academic,academic_T3,academic_T3_PG13,82,82_capstone_interdisciplinary_pbl_multidisciplinary,209,capstone · interdisciplinary · pbl · multidisciplinary · undergraduate · engineers · sociotechnical · undergraduates · engineering · sde,3
academic_T3::academic_T3_PG13,T3,academic,academic_T3,academic_T3_PG13,174,174_pedagogies_elearning_mooc_competences,81,pedagogies · elearning · mooc · competences · digitalization · ict · universities · moocs · competence · coursera,4
academic_T3::academic_T3_PG13,T3,academic,academic_T3,academic_T3_PG13,195,195_ecodesign_transdisciplinary_pedagogy_neuroeducation,67,ecodesign · transdisciplinary · pedagogy · neuroeducation · stem · learning · thinking · pedagogical · learners · creativity,5
academic_T3::academic_T3_PG13,T3,academic,academic_T3,academic_T3_PG13,198,198_interdisciplinarity_transdisciplinary_interdisciplinary_ciplinarity,67,interdisciplinarity · transdisciplinary · interdisciplinary · ciplinarity · multifuctionality · paradigms · scientists · pluralism · complexity · disciplines,6
academic_T3::academic_T3_PG13,T3,academic,academic_T3,academic_T3_PG13,228,228_anthropocene_transdisciplinary_performative_bioart,52,anthropocene · transdisciplinary · performative · bioart · posthumanistic · geoartistic · artistic · ecoproject · artivists · geopoetic,7
academic_T3::academic_T3_PG15,T3,academic,academic_T3,academic_T3_PG15,30,30_heis_sdgs_universities_hesd,513,heis · sdgs · universities · hesd · greenmetric · institutional · campuses · universidad · initiatives · academic,1
academic_T3::academic_T3_PG15,T3,academic,academic_T3,academic_T3_PG15,58,58_eesd_educare_esd_educator,290,eesd · educare · esd · educator · tesd · pedagogy · educators · unesco · sdg4 · sesd,2
academic_T3::academic_T3_PG15,T3,academic,academic_T3,academic_T3_PG15,162,162_sdgs_indicators_indicator_mdgs,93,sdgs · indicators · indicator · mdgs · oecd · sdg · indices · sektorpolitiken · 2030 · countries,3
academic_T3::academic_T3_PG15,T3,academic,academic_T3,academic_T3_PG15,212,212_eurostat_indicators_competitiveness_eu,58,eurostat · indicators · competitiveness · eu · countries · romania · estonia · indices · european · sweden,4
academic_T3::academic_T3_PG16,T3,academic,academic_T3,academic_T3_PG16,32,32_prosumers_willingness_households_behavioural,482,prosumers · willingness · households · behavioural · behavioral · adopters · photovoltaics · renewables · photovoltaic · behaviour,1
academic_T3::academic_T3_PG16,T3,academic,academic_T3,academic_T3_PG16,183,183_recycling_reuse_recycle_households,72,recycling · reuse · recycle · households · reusing · behaviour · behaviors · pmc · behavioural · household,2
academic_T3::academic_T3_PG17,T3,academic,academic_T3,academic_T3_PG17,54,54_sustainopreneurship_ecopreneurship_sustainopreneurs_ecopreneurs,305,sustainopreneurship · ecopreneurship · sustainopreneurs · ecopreneurs · entrepreneurship · technopreneurship · intrapreneurism · entrepreneurial · preneurship · entrepreneurs,1
academic_T3::academic_T3_PG17,T3,academic,academic_T3,academic_T3_PG17,61,61_manufacturability_ecodesign_plm_lca,272,manufacturability · ecodesign · plm · lca · cad · manufacturing · modularity · automotive · specifications · manufacturers,2
academic_T3::academic_T3_PG17,T3,academic,academic_T3,academic_T3_PG17,84,84_sustainopreneurship_mba_ecopreneurship_mbas,199,sustainopreneurship · mba · ecopreneurship · mbas · pedagogies · ecopreneurs · pedagogy · experiential · entrepreneurship · learning,3
academic_T3::academic_T3_PG17,T3,academic,academic_T3,academic_T3_PG17,101,101_leadership_hospitality_transformational_engage,154,leadership · hospitality · transformational · engage · machiavellianism · behaviors · efﬁcacy · behaviours · behaviour · workplace,4
academic_T3::academic_T3_PG17,T3,academic,academic_T3,academic_T3_PG17,179,179_lca_recyclability_packaging_ecodesign,74,lca · recyclability · packaging · ecodesign · containers · ecoinvent · container · reusable · plastic · recycling,5
academic_T3::academic_T3_PG17,T3,academic,academic_T3,academic_T3_PG17,200,200_ergonomicsphere_ergonomics_macroergonomics_ergonomic,65,ergonomicsphere · ergonomics · macroergonomics · ergonomic · ergonomists · ergodesign · ergoecology · iea2012 · iea2021 · niosh,6
academic_T3::academic_T3_PG17,T3,academic,academic_T3,academic_T3_PG17,209,209_tourismsupplychainmanagementas_hospitality_proposedforenhancingstudents_includingprogramdesignintheupstreamtourismindustry,59,tourismsupplychainmanagementas · hospitality · proposedforenhancingstudents · includingprogramdesignintheupstreamtourismindustry · tourism · understandingofsustainability · studycontributionsproposethatapracticalframeworkcanenhancestudents · makesustainabilitylearningmoreinterestingforstudents · purposeeducation · workforce,7
academic_T3::academic_T3_PG17,T3,academic,academic_T3,academic_T3_PG17,230,230_ecolabelling_ecolabels_ecolabeling_ecolabel,51,ecolabelling · ecolabels · ecolabeling · ecolabel · ecolabeled · ecolabelled · ecomark · labelling · labeling · ecocertification,8
academic_T3::academic_T3_PG18,T3,academic,academic_T3,academic_T3_PG18,43,43_purposefood_wasting_wastage_composting,364,purposefood · wasting · wastage · composting · hunger · leftovers · gleaning · leftover · surplus · households,1
academic_T3::academic_T3_PG18,T3,academic,academic_T3,academic_T3_PG18,65,65_landfills_recyclables_recycling_landfill,267,landfills · recyclables · recycling · landfill · composting · sewerage · iswm · swm · disposal · swms,2
academic_T3::academic_T3_PG19,T3,academic,academic_T3,academic_T3_PG19,44,44_ai_sdgs_sdg_ecobot,356,ai · sdgs · sdg · ecobot · analytics · transformative · dnn · neural · computational · automation,1
academic_T3::academic_T3_PG19,T3,academic,academic_T3,academic_T3_PG19,117,117_blockchain_blockchains_ethereum_crypto,133,blockchain · blockchains · ethereum · crypto · cryptocurrency · cryptocurrencies · nft · nfts · stablecoins · traceability,2
academic_T3::academic_T3_PG19,T3,academic,academic_T3,academic_T3_PG19,204,204_ai_envirotech_scm_traceability,62,ai · envirotech · scm · traceability · analytics · logistics · blockchain · scalability · iot · sourcing,3
academic_T3::academic_T3_PG20,T3,academic,academic_T3,academic_T3_PG20,47,47_banking_banks_csr_bank,352,banking · banks · csr · bank · bankers · sbi · banco · bankaltimtara · hdfc · sector,1
academic_T3::academic_T3_PG20,T3,academic,academic_T3,academic_T3_PG20,74,74_capm_morningstar_fama_ftse4good,231,capm · morningstar · fama · ftse4good · investors · esg · investable · investing · investor · investment,2
academic_T3::academic_T3_PG20,T3,academic,academic_T3,academic_T3_PG20,111,111_financialization_unep_financing_esg,142,financialization · unep · financing · esg · financial · issuers · finance · credit · investors · investment,3
academic_T3::academic_T3_PG20,T3,academic,academic_T3,academic_T3_PG20,177,177_ukraine_ecotechnological_financing_ukrainian,77,ukraine · ecotechnological · financing · ukrainian · issuers · investment · esg · financial · issuance · issuing,4
academic_T3::academic_T3_PG20,T3,academic,academic_T3,academic_T3_PG20,211,211_ecoinnovation_ecoinnovations_innovativeness_innovations,58,ecoinnovation · ecoinnovations · innovativeness · innovations · eco · eurostat · innovators · competitiveness · wikinomics · eu,5
academic_T3::academic_T3_PG20,T3,academic,academic_T3,academic_T3_PG20,224,224_vat_lca_taxation_fiscal,54,vat · lca · taxation · fiscal · pollution · greening · eu · tax · polluters · extrafiscality,6
academic_T3::academic_T3_PG23,T3,academic,academic_T3,academic_T3_PG23,56,56_gamification_gamified_interactivity_greeneration,293,gamification · gamified · interactivity · greeneration · educity · gameful · interactive · virtual · gameplay · participants,1
academic_T3::academic_T3_PG23,T3,academic,academic_T3,academic_T3_PG23,207,207_metaverse_metaversification_telepresence_virtual,59,metaverse · metaversification · telepresence · virtual · interactivity · immersive · immersion · vr · valueintegrating · extant,2
academic_T3::academic_T3_PG24,T3,academic,academic_T3,academic_T3_PG24,64,64_logistics_warehousing_logistic_3pl,269,logistics · warehousing · logistic · 3pl · 3pls · logistik · logispreneurship · freight · cargo · emissions,1
academic_T3::academic_T3_PG24,T3,academic,academic_T3,academic_T3_PG24,95,95_seaports_ecoport_port_maritime,167,seaports · ecoport · port · maritime · seaport · intermodal · stevedoring · cargo · maersk · shipowners,2
academic_T3::academic_T3_PG24,T3,academic,academic_T3,academic_T3_PG24,144,144_crowdshipping_crowdshippers_logistics_crowdshipper,106,crowdshipping · crowdshippers · logistics · crowdshipper · transhipment · freight · logistic · cargo · transport · couriers,3
academic_T3::academic_T3_PG26,T3,academic,academic_T3,academic_T3_PG26,75,75_librarianship_librarians_librarian_libraries,228,librarianship · librarians · librarian · libraries · greenfile · initiatives · sdgs · ifla · library · lis,1
academic_T3::academic_T3_PG26,T3,academic,academic_T3,academic_T3_PG26,113,113_naturpædagogik_preschools_preschool_preschooler,140,naturpædagogik · preschools · preschool · preschooler · vygotsky · pedagogy · ecocritical · childcare · learning · kindergartens,2
academic_T3::academic_T3_PG26,T3,academic,academic_T3,academic_T3_PG26,192,192_literacy_undergraduates_learners_educational,69,literacy · undergraduates · learners · educational · students · undergraduate · conclusionstudents · anthropogenic · postgraduate · ecocentric,3
academic_T3::academic_T3_PG29,T3,academic,academic_T3,academic_T3_PG29,154,154_ecoairport_iata_aviation_aerospace,100,ecoairport · iata · aviation · aerospace · airbus · airlines · aéroports · airports · air · airline,1
academic_T3::academic_T3_PG29,T3,academic,academic_T3,academic_T3_PG29,188,188_fuels_fuel_biofuels_icao,70,fuels · fuel · biofuels · icao · biofuel · aviation · emissions · feedstock · iata · air,2
academic_T3::academic_T3_PG30,T3,academic,academic_T3,academic_T3_PG30,180,180_sensors_iot_metering_whatpeopledowithtechnology,73,sensors · iot · metering · whatpeopledowithtechnology · households · users · monitoring · thermostats · hci · usage,1
academic_T3::academic_T3_PG30,T3,academic,academic_T3,academic_T3_PG30,187,187_iot_iots_iotbe_sensors,71,iot · iots · iotbe · sensors · wsn · ecosense · m2m · uwsn · cyberinfrastructures · ecosense360,2
academic_T3::academic_T3_PG31,T3,academic,academic_T3,academic_T3_PG31,205,205_reuse_preservation_redevelopment_repurposing,60,reuse · preservation · redevelopment · repurposing · architectural · shophouses · heritage · buildings · preservationists · historic,1
academic_T3::academic_T3_PG31,T3,academic,academic_T3,academic_T3_PG31,221,221_retrofitting_refurbishments_renovation_refurbishment,55,retrofitting · refurbishments · renovation · refurbishment · dwellings · renovations · residential · modernisation · building · modernisations,2
academic_T3::academic_T3_PG33,T3,academic,academic_T3,academic_T3_PG33,128,128_smes_sme_intrategy_ecoprofit,122,smes · sme · intrategy · ecoprofit · enterprises · embeddedness · wettbewerbsvorteil · strategieprozess · entrepreneurial · internationalisierungsausloser,1
academic_T3::academic_T3_PG33,T3,academic,academic_T3,academic_T3_PG33,136,136_gri_indicators_esg_reporting,117,gri · indicators · esg · reporting · profitability · reports · nonfinancial · governance · report · corporate,2
academic_T3::academic_T3_PG33,T3,academic,academic_T3,academic_T3_PG33,150,150_esg_sustainalytics_esgs_esgc,102,esg · sustainalytics · esgs · esgc · moderneconomy · competitiveness · governance · stakeholder · economy5 · metrics,3
academic_T3::academic_T3_PG34,T3,academic,academic_T3,academic_T3_PG34,130,130_leadership_organisational_leader_ressourcenorientierten,121,leadership · organisational · leader · ressourcenorientierten · followership · leaders · transformational · ressourcenabhängiges · empowerment · ceo,1
academic_T3::academic_T3_PG34,T3,academic,academic_T3,academic_T3_PG34,137,137_ecopreneurship_entrepreneurship_ecopreneurs_ecopreneurial,116,ecopreneurship · entrepreneurship · ecopreneurs · ecopreneurial · entrepreneurial · intention · entrepreneur · entrepreneurs · propensity · intentions,2
academic_T3::academic_T3_PG34,T3,academic,academic_T3,academic_T3_PG34,155,155_furniture_ecodesign_chairs_ergonomics,100,furniture · ecodesign · chairs · ergonomics · repurposability · repurposable · plywood · origami · ergonomic · highchair,3
academic_T3::academic_T3_PG34,T3,academic,academic_T3,academic_T3_PG34,172,172_retailer_retailers_remanufacturing_competitor,83,retailer · retailers · remanufacturing · competitor · subsidies · tariff · remanufacturer · spillover · remanufactured · ecolabel,4
academic_T3::academic_T3_S000,T3,academic,academic_T3,academic_T3_S000,0,0_mobility_micromobility_electromobility_transport,2516,mobility · micromobility · electromobility · transport · walkability · transportation · commuting · commuter · transit · emissions,1
academic_T3::academic_T3_S001,T3,academic,academic_T3,academic_T3_S001,1,1_textiles_textile_apparel_merchandising,2275,textiles · textile · apparel · merchandising · upcycling · consumer · garment · consumers · garments · retailers,1
academic_T3::academic_T3_S006,T3,academic,academic_T3,academic_T3_S006,6,6_sustainabilities_anthropocene_degrowth_environmentalism,1470,sustainabilities · anthropocene · degrowth · environmentalism · ecology · capitalism · intergenerational · humankind · humanity · sapiens,1
academic_T3::academic_T3_S017,T3,academic,academic_T3,academic_T3_S017,17,17_biocomposites_composites_biocomposite_nanocomposites,690,biocomposites · composites · biocomposite · nanocomposites · epoxy · thermoplastic · laminates · polymer · composite · fibres,1
academic_T3::academic_T3_S027,T3,academic,academic_T3,academic_T3_S027,27,27_penggunaan_pengembangan_pendekatan_pelatihan,522,penggunaan · pengembangan · pendekatan · pelatihan · kualitatif · peningkatan · melakukan · pengaruh · produksi · terhadap,1
academic_T3::academic_T3_S028,T3,academic,academic_T3,academic_T3_S028,28,28_ecopsychology_prosociality_proenvironmental_behaviors,517,ecopsychology · prosociality · proenvironmental · behaviors · connectedness · psychology · behavioral · behaviour · behavior · behaviours,1
academic_T3::academic_T3_S029,T3,academic,academic_T3,academic_T3_S029,29,29_textiles_handicrafts_handicraft_textile,516,textiles · handicrafts · handicraft · textile · weaving · handloom · artisans · batik · craftsmanship · handwoven,1
academic_T3::academic_T3_S034,T3,academic,academic_T3,academic_T3_S034,34,34_fairtrade_smallholders_agroforestry_coffeeshops,459,fairtrade · smallholders · agroforestry · coffeeshops · smallholder · livelihoods · coffees · plantations · rainforest · coffee,1
academic_T3::academic_T3_S036,T3,academic,academic_T3,academic_T3_S036,36,36_prefabricated_materials_insulation_cladding,454,prefabricated · materials · insulation · cladding · masonry · structures · structural · building · timber · rebar,1
academic_T3::academic_T3_S038,T3,academic,academic_T3,academic_T3_S038,38,38_hrm_shrm_hr_hrd,416,hrm · shrm · hr · hrd · ghrm · workforce · ghr · employer · organisational · employees,1
academic_T3::academic_T3_S048,T3,academic,academic_T3,academic_T3_S048,48,48_ifrs_accountance_auditors_accountancy,340,ifrs · accountance · auditors · accountancy · auditing · auditor · audits · accountants · accounting · accountability,1
academic_T3::academic_T3_S050,T3,academic,academic_T3,academic_T3_S050,50,50_virtualization_cloud_gcp_greener,323,virtualization · cloud · gcp · greener · computing · greening · cooling · ict · sap · clouds,1
academic_T3::academic_T3_S057,T3,academic,academic_T3,academic_T3_S057,57,57_winegrowing_viticulture_winegrowers_vitiviniculture,292,winegrowing · viticulture · winegrowers · vitiviniculture · viticultural · tasting · verjuice · sauvignon · cabernet · vitis,1
academic_T3::academic_T3_S066,T3,academic,academic_T3,academic_T3_S066,66,66_outbreak_pandemic_affected_consumers,258,outbreak · pandemic · affected · consumers · lockdown · pandemics · consumer · lockdowns · distancing · 2021,1
academic_T3::academic_T3_S069,T3,academic,academic_T3,academic_T3_S069,69,69_rspo_ispo_mspo_malaysia,242,rspo · ispo · mspo · malaysia · rpo · smallholders · biodiesel · cspo · palm · biofuel,1
academic_T3::academic_T3_S071,T3,academic,academic_T3,academic_T3_S071,71,71_uefa_sporting_fifa_sportivate,239,uefa · sporting · fifa · sportivate · deporte · athletes · ioc · sport · athletic · athlete,1
academic_T3::academic_T3_S073,T3,academic,academic_T3,academic_T3_S073,73,73_sharers_sharing_foodsharing_airbnb,231,sharers · sharing · foodsharing · airbnb · collaborative · economies · shared · transactionalism · share · users,1
academic_T3::academic_T3_S076,T3,academic,academic_T3,academic_T3_S076,76,76_bioeconomy_bioeconomies_bioeconomic_bioeconomics,228,bioeconomy · bioeconomies · bioeconomic · bioeconomics · biorefinery · bioenergy · ecotechnology · bioresources · biopower · biotechnologies,1
academic_T3::academic_T3_S078,T3,academic,academic_T3,academic_T3_S078,78,78_servitization_servitisation_plm_servicisation,219,servitization · servitisation · plm · servicisation · pss · ipss · psss · paas · changeability · softs,1
academic_T3::academic_T3_S079,T3,academic,academic_T3,academic_T3_S079,79,79_industry5_manufacturing_digitalization_iot,211,industry5 · manufacturing · digitalization · iot · i4t · industrial · mechatronics · technological · industrialisation · analytics,1
academic_T3::academic_T3_S080,T3,academic,academic_T3,academic_T3_S080,80,80_sfscm_agrifood_csa_sfscs,210,sfscm · agrifood · csa · sfscs · sfsc · agribusiness · fsscm · fscs · supply · scsrm,1
academic_T3::academic_T3_S083,T3,academic,academic_T3,academic_T3_S083,83,83_extractivism_mining_decarbonisation_commodity,204,extractivism · mining · decarbonisation · commodity · metallurgy · extractive · ores · tailings · minerals · georesources,1
academic_T3::academic_T3_S087,T3,academic,academic_T3,academic_T3_S087,87,87_procurement_gppp_procurements_gpp,186,procurement · gppp · procurements · gpp · tendering · procuring · governments · tenders · procurers · procure,1
academic_T3::academic_T3_S088,T3,academic,academic_T3,academic_T3_S088,88,88_softwarequalitat_qualitatsmodellen_scrum_devops,186,softwarequalitat · qualitatsmodellen · scrum · devops · containerization · reusability · agile · developers · maintainability · iec,1
academic_T3::academic_T3_S090,T3,academic,academic_T3,academic_T3_S090,90,90_ruminants_feedstuffs_digestibility_silage,181,ruminants · feedstuffs · digestibility · silage · rumen · livestock · ruminal · ruminant · forage · methane,1
academic_T3::academic_T3_S091,T3,academic,academic_T3,academic_T3_S091,91,91_lighting_leds_led_fluorescent,179,lighting · leds · led · fluorescent · incandescent · cfls · illuminance · bulbs · daylighting · illuminating,1
academic_T3::academic_T3_S097,T3,academic,academic_T3,academic_T3_S097,97,97_bricks_brick_mudbricks_masonry,164,bricks · brick · mudbricks · masonry · laterite · clay · aggregates · concrete · mortars · cement,1
academic_T3::academic_T3_S099,T3,academic,academic_T3,academic_T3_S099,99,99_greenwashing_greenwash_greenwashed_greenblushing,161,greenwashing · greenwash · greenwashed · greenblushing · consumers · consumer · greenhushing · dishonest · transparency · brandʼs,1
academic_T3::academic_T3_S105,T3,academic,academic_T3,academic_T3_S105,105,105_gastronomic_restaurateurs_gastronomy_hospitality,147,gastronomic · restaurateurs · gastronomy · hospitality · restaurateur · dining · cafes · foodservice · establishments · cuisine,1
academic_T3::academic_T3_S106,T3,academic,academic_T3,academic_T3_S106,106,106_weee_recyclers_ewaste_recycling,146,weee · recyclers · ewaste · recycling · eee · electronic · epr · obsolescence · electronics · recycle,1
academic_T3::academic_T3_S108,T3,academic,academic_T3,academic_T3_S108,108,108_machining_machinability_lubrication_lubricity,144,machining · machinability · lubrication · lubricity · lubricating · metalworking · lubricant · milling · coolants · manufacturing,1
academic_T3::academic_T3_S109,T3,academic,academic_T3,academic_T3_S109,109,109_ecopharmacognosy_ethnopharmacological_medicinal_herbal,142,ecopharmacognosy · ethnopharmacological · medicinal · herbal · phytochemical · ayurvedic · botanical · herbs · pharmaceutical · sandalwood,1
academic_T3::academic_T3_S116,T3,academic,academic_T3,academic_T3_S116,116,116_ecospirituality_stewardship_interfaith_religiosity,136,ecospirituality · stewardship · interfaith · religiosity · ecology · theological · interreligious · environmentalism · missiology · catholicism,1
academic_T3::academic_T3_S118,T3,academic,academic_T3,academic_T3_S118,118,118_mnes_sdgs_mncs_multinationals,132,mnes · sdgs · mncs · multinationals · sdg · mne · sdgwashing · multinational · brics · stakeholder,1
academic_T3::academic_T3_S119,T3,academic,academic_T3,academic_T3_S119,119,119_bamboo_bamboos_structures_timber,132,bamboo · bamboos · structures · timber · structural · lumber · wood · concrete · durability · building,1
academic_T3::academic_T3_S121,T3,academic,academic_T3,academic_T3_S121,121,121_tourism_ecotourism_emissions_greentour,128,tourism · ecotourism · emissions · greentour · gdp · cointegration · econometric · fdi · tourists · renewable,1
academic_T3::academic_T3_S124,T3,academic,academic_T3,academic_T3_S124,124,124_perishability_eoq_optimization_backordering,125,perishability · eoq · optimization · backordering · shortage · metaheuristic · shortages · retailer · backorder · replenishment,1
academic_T3::academic_T3_S125,T3,academic,academic_T3,academic_T3_S125,125,125_halalness_halal_ijtihad_traceability,125,halalness · halal · ijtihad · traceability · islamic · gastroeconomics · sharia · shariah · haram · muslims,1
