topic_id,year,top_words_json,representative_docs_json,public_safe
academic_T5::academic_T5_PG01,2008,"[""agriculture"", ""agri"", ""farmers"", ""smallholders"", ""cropping""]","[{""year"": 2008, ""source"": ""academic"", ""chunk_id"": ""paper::02dc9c3659049aaafc59a49d965561d5d2502f10::chunk_0001"", ""source_doc_id"": ""02dc9c3659049aaafc59a49d965561d5d2502f10"", ""document_id"": ""02dc9c3659049aaafc59a49d965561d5d2502f10"", ""source_link"": ""https://www.semanticscholar.org/paper/02dc9c3659049aaafc59a49d965561d5d2502f10"", ""micro_topic_probability"": 1.0, ""snippet"": ""Agriculture is the result of a balance between soil, climate, plants and cropping techniques applied by the farmers. Once one of those elements, in this case the climate, is perceptibly modified in a sustainable way, it is important that the other elements are also modified to respect the balance. To adapt to climate change farmers can modify their ..."", ""is_truncated"": true}, {""year"": 2008, ""source"": ""academic"", ""chunk_id"": ""paper::09d842148076c92a75369f4025d09459c84178ac::chunk_0001"", ""source_doc_id"": ""09d842148076c92a75369f4025d09459c84178ac"", ""document_id"": ""09d842148076c92a75369f4025d09459c84178ac"", ""source_link"": ""https://www.semanticscholar.org/paper/09d842148076c92a75369f4025d09459c84178ac"", ""micro_topic_probability"": 1.0, ""snippet"": ""( 1 ) agriculture sector is more vulnerable to climate change than other sectors of the economy as climate change is expected to cause higher variability in rainfall pattern, general reduction in precipitation in the arid and semi - arid regions and increase in the frequency of extreme events such as drought, floods, heat and frost. agriculture production ..."", ""is_truncated"": true}, {""year"": 2008, ""source"": ""academic"", ""chunk_id"": ""paper::09d842148076c92a75369f4025d09459c84178ac::chunk_0002"", ""source_doc_id"": ""09d842148076c92a75369f4025d09459c84178ac"", ""document_id"": ""09d842148076c92a75369f4025d09459c84178ac"", ""source_link"": ""https://www.semanticscholar.org/paper/09d842148076c92a75369f4025d09459c84178ac"", ""micro_topic_probability"": 1.0, ""snippet"": ""season in question ; likewise the forecast about frost and heat would help in adjusting the cropping calendar or even the cropping pattern. ( 4 ) reducing carbon emissions and other greenhouse gases that contribute to climate change is another important area of research, where economists and scientists need to work together to look at ways to compensate ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2009,"[""transhumance"", ""agriculture"", ""whichisorientedtocontrolledcultivationofcrops"", ""farming"", ""agro""]","[{""year"": 2009, ""source"": ""academic"", ""chunk_id"": ""paper::0248e644c63b95b2bafbd6365e7f97dc7b24cfd9::chunk_0001"", ""source_doc_id"": ""0248e644c63b95b2bafbd6365e7f97dc7b24cfd9"", ""document_id"": ""0248e644c63b95b2bafbd6365e7f97dc7b24cfd9"", ""source_link"": ""https://www.semanticscholar.org/paper/0248e644c63b95b2bafbd6365e7f97dc7b24cfd9"", ""micro_topic_probability"": 1.0, ""snippet"": ""In recent years, the prospects of severe climate change have increasingly focused attention on the long-term sustainability of current practices of resource management, which no longer appear robust to uncertainty from extreme weather events or trends. Increased awareness of uncertainties and the complexity of the systems to be managed highlight the need ..."", ""is_truncated"": true}, {""year"": 2009, ""source"": ""academic"", ""chunk_id"": ""paper::0a4f832e6d960a5e6b5cfa7bd00368100fee4dc9::chunk_0001"", ""source_doc_id"": ""0a4f832e6d960a5e6b5cfa7bd00368100fee4dc9"", ""document_id"": ""0a4f832e6d960a5e6b5cfa7bd00368100fee4dc9"", ""source_link"": ""https://www.semanticscholar.org/paper/0a4f832e6d960a5e6b5cfa7bd00368100fee4dc9"", ""micro_topic_probability"": 1.0, ""snippet"": ""Abstract. The changes of landscape (1927–2003), discharge regime and anthropic activities with the river-floodplain of one reach at the Middle Ebro River (NE Spain) were investigated with the objective to identify the factors that best explain the natural ecotope succession and propose a realistic restoration option with consideration of the landscape ..."", ""is_truncated"": true}, {""year"": 2009, ""source"": ""academic"", ""chunk_id"": ""paper::3ece38df42c7c8b89f7b1976c681387f5867e6df::chunk_0001"", ""source_doc_id"": ""3ece38df42c7c8b89f7b1976c681387f5867e6df"", ""document_id"": ""3ece38df42c7c8b89f7b1976c681387f5867e6df"", ""source_link"": ""https://www.semanticscholar.org/paper/3ece38df42c7c8b89f7b1976c681387f5867e6df"", ""micro_topic_probability"": 1.0, ""snippet"": ""The concern over sustainable livelihoods in African drylands is an issue that has received considerable attention from researchers and policy makers alike. Over the past two decades African rural areas have undergone rapid changes, whereby, rural income diversification has become the most salient feature. With a particular focus on dryland ecosystems, among ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2010,"[""agriculture"", ""yields"", ""yield"", ""spillover"", ""biophysical""]","[{""year"": 2010, ""source"": ""academic"", ""chunk_id"": ""paper::352b704fd143878d04f708515d5eb8c9670c6b8c::chunk_0001"", ""source_doc_id"": ""352b704fd143878d04f708515d5eb8c9670c6b8c"", ""document_id"": ""352b704fd143878d04f708515d5eb8c9670c6b8c"", ""source_link"": ""https://www.semanticscholar.org/paper/352b704fd143878d04f708515d5eb8c9670c6b8c"", ""micro_topic_probability"": 1.0, ""snippet"": ""BackgroundForests occur across diverse biomes, each of which shows a specific composition of plant communities associated with the particular climate regimes. Predicted future climate change will have impacts on the vulnerability and productivity of forests; in some regions higher temperatures will extend the growing season and thus improve forest ..."", ""is_truncated"": true}, {""year"": 2010, ""source"": ""academic"", ""chunk_id"": ""paper::5efd277350f4f620eec8f74a8d52fa5f542a3137::chunk_0001"", ""source_doc_id"": ""5efd277350f4f620eec8f74a8d52fa5f542a3137"", ""document_id"": ""5efd277350f4f620eec8f74a8d52fa5f542a3137"", ""source_link"": ""https://www.semanticscholar.org/paper/5efd277350f4f620eec8f74a8d52fa5f542a3137"", ""micro_topic_probability"": 1.0, ""snippet"": ""Summary 1. Environmental flows is now a widely accepted term that covers the quantity, timing, duration, frequency and quality of water flows required to sustain freshwater, estuarine and near-shore ecosystems and the human livelihoods and well-being that depend on them. 2. The Water Framework Directive (WFD) of the European Union does not use the term ..."", ""is_truncated"": true}, {""year"": 2010, ""source"": ""academic"", ""chunk_id"": ""paper::628b4a50dda7268bc5fd6484fc5baef052d57ce6::chunk_0002"", ""source_doc_id"": ""628b4a50dda7268bc5fd6484fc5baef052d57ce6"", ""document_id"": ""628b4a50dda7268bc5fd6484fc5baef052d57ce6"", ""source_link"": ""https://www.semanticscholar.org/paper/628b4a50dda7268bc5fd6484fc5baef052d57ce6"", ""micro_topic_probability"": 1.0, ""snippet"": ""mid - cross river - floodplain ecosystem. some recommended immediate management actions are to strengthen the ban of ichthyocide fishing, closure of the floodplain lakes for most of the year, restricted access to the migratory path of the fish during the flood period and vocational training to the fishers. in order to recover and maintain a sustainable ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2011,"[""agroecosystem"", ""farmers"", ""agriculture"", ""pastoralists"", ""undernourished""]","[{""year"": 2011, ""source"": ""academic"", ""chunk_id"": ""paper::02f256cef83deef7471202ffd6fb04b5c3c350cf::chunk_0001"", ""source_doc_id"": ""02f256cef83deef7471202ffd6fb04b5c3c350cf"", ""document_id"": ""02f256cef83deef7471202ffd6fb04b5c3c350cf"", ""source_link"": ""https://www.semanticscholar.org/paper/02f256cef83deef7471202ffd6fb04b5c3c350cf"", ""micro_topic_probability"": 1.0, ""snippet"": ""This study has aimed at examining the small holder farmers’ coping strategies to sustained household food insecurity and hunger in Southern Ethiopia (Sidama Zone). In order to collect the required input data, a comprehensive interview schedule was developed. The data were collected from 614 households who were selected through two-stage probability sampling ..."", ""is_truncated"": true}, {""year"": 2011, ""source"": ""academic"", ""chunk_id"": ""paper::074f9d82346319f1d4b58069ba21747fccf4f0de::chunk_0001"", ""source_doc_id"": ""074f9d82346319f1d4b58069ba21747fccf4f0de"", ""document_id"": ""074f9d82346319f1d4b58069ba21747fccf4f0de"", ""source_link"": ""https://www.semanticscholar.org/paper/074f9d82346319f1d4b58069ba21747fccf4f0de"", ""micro_topic_probability"": 1.0, ""snippet"": ""Development of sustainable water management strategies involves identification of vulnerability and adaptation possibilities, followed by an effect analysis of these adaptation strategies under different possible futures. Recent scenario studies on water management were mainly ‘what-if’ assessments in one or two future situations. The future is, however, ..."", ""is_truncated"": true}, {""year"": 2011, ""source"": ""academic"", ""chunk_id"": ""paper::0fe886e6ed80f79c30621c5385857b883d215b92::chunk_0001"", ""source_doc_id"": ""0fe886e6ed80f79c30621c5385857b883d215b92"", ""document_id"": ""0fe886e6ed80f79c30621c5385857b883d215b92"", ""source_link"": ""https://www.semanticscholar.org/paper/0fe886e6ed80f79c30621c5385857b883d215b92"", ""micro_topic_probability"": 1.0, ""snippet"": ""In the Asahi River, after the dam construction, flood disturbances on the river bed have reduced and stable vegetated areas have expanded on river bars. Because a development of riparian forest has reduced the number of gravel bars, peculiar river environments such as a diversity of river and a natural ecosystem have decreased. Furthermore, the developed ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2012,"[""crops"", ""crop"", ""agriculture"", ""climatic"", ""agro""]","[{""year"": 2012, ""source"": ""academic"", ""chunk_id"": ""paper::01b9fdbc4268a649f18b727123b78cd4aab18a12::chunk_0001"", ""source_doc_id"": ""01b9fdbc4268a649f18b727123b78cd4aab18a12"", ""document_id"": ""01b9fdbc4268a649f18b727123b78cd4aab18a12"", ""source_link"": ""https://www.semanticscholar.org/paper/01b9fdbc4268a649f18b727123b78cd4aab18a12"", ""micro_topic_probability"": 1.0, ""snippet"": ""This study investigated the determinants of the adoption of improved rice–fish farming systems in the Mekong delta to support policy making, agricultural land-use planning and extension of integrated rice–fish farming. Recently these systems have been referred to as adaptations to climate change, while traditional rice–fish systems have often been ..."", ""is_truncated"": true}, {""year"": 2012, ""source"": ""academic"", ""chunk_id"": ""paper::0cf8c24ddd2e45d91f0ce25ce1be0c9221c84594::chunk_0001"", ""source_doc_id"": ""0cf8c24ddd2e45d91f0ce25ce1be0c9221c84594"", ""document_id"": ""0cf8c24ddd2e45d91f0ce25ce1be0c9221c84594"", ""source_link"": ""https://www.semanticscholar.org/paper/0cf8c24ddd2e45d91f0ce25ce1be0c9221c84594"", ""micro_topic_probability"": 1.0, ""snippet"": ""Subsistence farmers are among the people most vulnerable to current climate variability. Climate models predict that climate change will lead to warmer temperatures, increasing rainfall variability, and increasing severity and frequency of extreme weather events. Agroforestry, or the intentional use of trees in the cropping system, has been proposed by many ..."", ""is_truncated"": true}, {""year"": 2012, ""source"": ""academic"", ""chunk_id"": ""paper::25bdf5f21a9b403ab0aa3ffdd0db2755126915e9::chunk_0001"", ""source_doc_id"": ""25bdf5f21a9b403ab0aa3ffdd0db2755126915e9"", ""document_id"": ""25bdf5f21a9b403ab0aa3ffdd0db2755126915e9"", ""source_link"": ""https://www.semanticscholar.org/paper/25bdf5f21a9b403ab0aa3ffdd0db2755126915e9"", ""micro_topic_probability"": 1.0, ""snippet"": ""To adapt to climate change and ensure food security, major interventions are required to transform current patterns and practices of food production, distribution and consumption. The scientific community has an essential role to play in informing concurrent, strategic investments to establish climate-resilient agricultural production systems, minimize ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2013,"[""agrobiodiversity"", ""livelihoods"", ""livelihood"", ""pastoralism"", ""farming""]","[{""year"": 2013, ""source"": ""academic"", ""chunk_id"": ""paper::07946519554b0e751fd7b60f73e63a140ca6c114::chunk_0001"", ""source_doc_id"": ""07946519554b0e751fd7b60f73e63a140ca6c114"", ""document_id"": ""07946519554b0e751fd7b60f73e63a140ca6c114"", ""source_link"": ""https://www.semanticscholar.org/paper/07946519554b0e751fd7b60f73e63a140ca6c114"", ""micro_topic_probability"": 1.0, ""snippet"": ""climate change is currently one of the greatest environmental challenges facing humankind ; where increased temperatures and changing rainfall patterns are predicted to impact upon livelihoods in tanzania. this paper highlights the current use pattern of non - timber forest products ( ntfps ) by forest - dependent communities as a strategy to cope with the ..."", ""is_truncated"": true}, {""year"": 2013, ""source"": ""academic"", ""chunk_id"": ""paper::07946519554b0e751fd7b60f73e63a140ca6c114::chunk_0002"", ""source_doc_id"": ""07946519554b0e751fd7b60f73e63a140ca6c114"", ""document_id"": ""07946519554b0e751fd7b60f73e63a140ca6c114"", ""source_link"": ""https://www.semanticscholar.org/paper/07946519554b0e751fd7b60f73e63a140ca6c114"", ""micro_topic_probability"": 1.0, ""snippet"": ""in conclusion, climate has been varying around forest communities in kilolo affecting their livelihood. at the same time, ntfps seem to play safety roles by assisting communities to cope in adverse situations. there is a need for training communities on climate change issues to enhance the adaptive capacity of communities and in turn improve their ..."", ""is_truncated"": true}, {""year"": 2013, ""source"": ""academic"", ""chunk_id"": ""paper::0a2dbe575d408b05bdf8777178292c8973311f7a::chunk_0001"", ""source_doc_id"": ""0a2dbe575d408b05bdf8777178292c8973311f7a"", ""document_id"": ""0a2dbe575d408b05bdf8777178292c8973311f7a"", ""source_link"": ""https://www.semanticscholar.org/paper/0a2dbe575d408b05bdf8777178292c8973311f7a"", ""micro_topic_probability"": 1.0, ""snippet"": ""Forests provide multiple ecosystem services that are critical to sustain societies and ecosystems. Protecting the forest systems become imperative as human demand for forest products and services increase. In addition to current stressors, several emerging threats pose serious implications on the survival and sustainability of forest ecosystems. These ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2014,"[""agroecosystem"", ""sustainabilityimplications"", ""agricultural"", ""agriculture"", ""csa""]","[{""year"": 2014, ""source"": ""academic"", ""chunk_id"": ""paper::01d2ae6bdb908a5b5e5a74317a635ebfb24e919e::chunk_0001"", ""source_doc_id"": ""01d2ae6bdb908a5b5e5a74317a635ebfb24e919e"", ""document_id"": ""01d2ae6bdb908a5b5e5a74317a635ebfb24e919e"", ""source_link"": ""https://www.semanticscholar.org/paper/01d2ae6bdb908a5b5e5a74317a635ebfb24e919e"", ""micro_topic_probability"": 1.0, ""snippet"": ""as countries around the world face urgent agricultural challenges, the concept of ‘ climate - smart ’ agriculture ( csa ) has been put forward to achieve climate change adaptation, mitigation, and food security synergistically. a new report explores how three countries are using integrated policy approaches to csa and offers insights for how other countries ..."", ""is_truncated"": true}, {""year"": 2014, ""source"": ""academic"", ""chunk_id"": ""paper::02063fa34e73e625ef841c90a10c5c0857de75ce::chunk_0001"", ""source_doc_id"": ""02063fa34e73e625ef841c90a10c5c0857de75ce"", ""document_id"": ""02063fa34e73e625ef841c90a10c5c0857de75ce"", ""source_link"": ""https://www.semanticscholar.org/paper/02063fa34e73e625ef841c90a10c5c0857de75ce"", ""micro_topic_probability"": 1.0, ""snippet"": ""Evidence of changes in weather parameters like ambient temperature, precipitation, wind flow, etc., are prominently visible across the world. These changes have been reported to effect global crop yield. This review compiles both direct and indirect effects of climate change on global crop productivity with highlights on existing local and global scenarios. ..."", ""is_truncated"": true}, {""year"": 2014, ""source"": ""academic"", ""chunk_id"": ""paper::08cc4e8cdffb2cc56ef9ad99e79dd8dafcdc7662::chunk_0001"", ""source_doc_id"": ""08cc4e8cdffb2cc56ef9ad99e79dd8dafcdc7662"", ""document_id"": ""08cc4e8cdffb2cc56ef9ad99e79dd8dafcdc7662"", ""source_link"": ""https://www.semanticscholar.org/paper/08cc4e8cdffb2cc56ef9ad99e79dd8dafcdc7662"", ""micro_topic_probability"": 1.0, ""snippet"": ""The largest demographic in India suffering from the adverse impacts of global climate change are small farmers. India’s rural population is approximately 800 million, with the majority being households dependent on small-scale agriculture. For these smallholders, facing a common rural reality of disempowerment and limited disposable household capital, the ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2015,"[""smallholder"", ""agricultural"", ""agrifood"", ""farming"", ""farmers""]","[{""year"": 2015, ""source"": ""academic"", ""chunk_id"": ""paper::04a25980b2e02c15d9e949ce4c269a9b6a929fbe::chunk_0001"", ""source_doc_id"": ""04a25980b2e02c15d9e949ce4c269a9b6a929fbe"", ""document_id"": ""04a25980b2e02c15d9e949ce4c269a9b6a929fbe"", ""source_link"": ""https://www.semanticscholar.org/paper/04a25980b2e02c15d9e949ce4c269a9b6a929fbe"", ""micro_topic_probability"": 1.0, ""snippet"": ""climate change is a great environmental challenge facing humanity today. in yatta district, residents report frequent crop failures, water shortages and relief food has become a frequent feature of their life. this study examines the adaptation strategies to climate change adopted by the dry - land farming communities in yatta district. study participants ..."", ""is_truncated"": true}, {""year"": 2015, ""source"": ""academic"", ""chunk_id"": ""paper::04a25980b2e02c15d9e949ce4c269a9b6a929fbe::chunk_0002"", ""source_doc_id"": ""04a25980b2e02c15d9e949ce4c269a9b6a929fbe"", ""document_id"": ""04a25980b2e02c15d9e949ce4c269a9b6a929fbe"", ""source_link"": ""https://www.semanticscholar.org/paper/04a25980b2e02c15d9e949ce4c269a9b6a929fbe"", ""micro_topic_probability"": 1.0, ""snippet"": ""engaging in adaptation strategies that are fundamentally changes in livelihoods and mainly unsustainable. livelihood activities such as charcoal burning and sand harvesting in their fragile arid and semi - arid lands ecosystem are destructive and thus, not sustainable. these livelihood changes are significantly influenced by levels of education and climate ..."", ""is_truncated"": true}, {""year"": 2015, ""source"": ""academic"", ""chunk_id"": ""paper::0706af451903abae490bffa5d567184322050a9b::chunk_0001"", ""source_doc_id"": ""0706af451903abae490bffa5d567184322050a9b"", ""document_id"": ""0706af451903abae490bffa5d567184322050a9b"", ""source_link"": ""https://www.semanticscholar.org/paper/0706af451903abae490bffa5d567184322050a9b"", ""micro_topic_probability"": 1.0, ""snippet"": ""Adaptive Water Management (AWM) could provide a sustainable route to address the existing complex problems of urban water management such as continued water shortage and flooding through the future. The AWM application could be a new alternative path in water management especially in developing countries which suffer from common weakening features such as ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2016,"[""climatic"", ""agricultural"", ""smallholder"", ""subsistence"", ""livelihoods""]","[{""year"": 2016, ""source"": ""academic"", ""chunk_id"": ""paper::063da338c1a8d47ba64a0a74cfc91af5a5f17210::chunk_0001"", ""source_doc_id"": ""063da338c1a8d47ba64a0a74cfc91af5a5f17210"", ""document_id"": ""063da338c1a8d47ba64a0a74cfc91af5a5f17210"", ""source_link"": ""https://www.semanticscholar.org/paper/063da338c1a8d47ba64a0a74cfc91af5a5f17210"", ""micro_topic_probability"": 1.0, ""snippet"": ""Climate change and variability are a threat to sustainable agricultural production in semi-arid areas of Malawi. Overdependence on subsistence rain-fed agriculture in these areas calls for the identification of sustainable adaptation strategies. A study was therefore conducted in Chikwawa, a semi-arid district in southern Malawi, to: (1) assess community’s ..."", ""is_truncated"": true}, {""year"": 2016, ""source"": ""academic"", ""chunk_id"": ""paper::0bd7a908fbf93f8ba32acbb93bc8eefb2f81bdc6::chunk_0002"", ""source_doc_id"": ""0bd7a908fbf93f8ba32acbb93bc8eefb2f81bdc6"", ""document_id"": ""0bd7a908fbf93f8ba32acbb93bc8eefb2f81bdc6"", ""source_link"": ""https://www.semanticscholar.org/paper/0bd7a908fbf93f8ba32acbb93bc8eefb2f81bdc6"", ""micro_topic_probability"": 1.0, ""snippet"": ""##ulationen. im forschungsprojekt „ feststoffmanagement im muhlviertel und im bayerischen wald “ konnte in umfangreichen untersuchungen neben dem ist - zustand in acht ausgewahlten einzugsgebieten auch ein vertieftes prozessverstandnis hinsichtlich ursachen und wirkungszusammenhangen der kontinuierlichen versandung gewonnen werden. neben land - und ..."", ""is_truncated"": true}, {""year"": 2016, ""source"": ""academic"", ""chunk_id"": ""paper::0bd7a908fbf93f8ba32acbb93bc8eefb2f81bdc6::chunk_0003"", ""source_doc_id"": ""0bd7a908fbf93f8ba32acbb93bc8eefb2f81bdc6"", ""document_id"": ""0bd7a908fbf93f8ba32acbb93bc8eefb2f81bdc6"", ""source_link"": ""https://www.semanticscholar.org/paper/0bd7a908fbf93f8ba32acbb93bc8eefb2f81bdc6"", ""micro_topic_probability"": 1.0, ""snippet"": ""des naturnahen wasserbaus zur nachhaltigen sanierung der fließgewasser der bohmischen masse. abstractthe aim of near - natural river engineering is to consider natural and near - natural framework conditions and processes in the planning of river engineering projects like flood protection or bank stabilization measures – a context in which the mid to long - ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2017,"[""pastoralists"", ""smallholder"", ""livelihoods"", ""climatic"", ""livestock""]","[{""year"": 2017, ""source"": ""academic"", ""chunk_id"": ""paper::05e9692410603a4eb723919da999e8a195cee0cf::chunk_0001"", ""source_doc_id"": ""05e9692410603a4eb723919da999e8a195cee0cf"", ""document_id"": ""05e9692410603a4eb723919da999e8a195cee0cf"", ""source_link"": ""https://www.semanticscholar.org/paper/05e9692410603a4eb723919da999e8a195cee0cf"", ""micro_topic_probability"": 1.0, ""snippet"": ""current science, vol. 113, no. 4, 25 august 2017 785 * for correspondence. ( e - mail : kimot99 @ hanmail. net ) su jin jung and young chang kim equally contributed to this study. 2. rao, k. p. c., verchot, l. v. and laarman, j., adaptation to climate change through sustainable management and development of agroforestry systems. sat ejournal, 2007, 4, 1 – ..."", ""is_truncated"": true}, {""year"": 2017, ""source"": ""academic"", ""chunk_id"": ""paper::091be97cb2f7d869324f5a2f029f3ca66f6993b2::chunk_0001"", ""source_doc_id"": ""091be97cb2f7d869324f5a2f029f3ca66f6993b2"", ""document_id"": ""091be97cb2f7d869324f5a2f029f3ca66f6993b2"", ""source_link"": ""https://www.semanticscholar.org/paper/091be97cb2f7d869324f5a2f029f3ca66f6993b2"", ""micro_topic_probability"": 1.0, ""snippet"": "": the city of copenhagen currently pursues a very ambitious plan to make the city ‘ cloudburst proof ’ within the next 30 years. the cloudburst management plan has the potential to support the city ’ s aim to become more green, liveable, and sustainable. in this study, we assessed stormwater system designs using the three point approach ( 3pa ) as a ..."", ""is_truncated"": true}, {""year"": 2017, ""source"": ""academic"", ""chunk_id"": ""paper::091be97cb2f7d869324f5a2f029f3ca66f6993b2::chunk_0002"", ""source_doc_id"": ""091be97cb2f7d869324f5a2f029f3ca66f6993b2"", ""document_id"": ""091be97cb2f7d869324f5a2f029f3ca66f6993b2"", ""source_link"": ""https://www.semanticscholar.org/paper/091be97cb2f7d869324f5a2f029f3ca66f6993b2"", ""micro_topic_probability"": 1.0, ""snippet"": ""planned. our study evaluates realistic combinations of “ green ” and “ grey ” scms that are partly visible on the surface and partly hidden underground, and which in combination lead to multiple beneﬁts according to the 3pa. it furthermore shows how the 3pa, which was essentially developed for communicating and negotiating complex issues related to climate ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2018,"[""agroecology"", ""smallholder"", ""crops"", ""agricultural"", ""rainfall""]","[{""year"": 2018, ""source"": ""academic"", ""chunk_id"": ""paper::00b9e15dc2dab5f8a386c681875e77b3a0b07fff::chunk_0003"", ""source_doc_id"": ""00b9e15dc2dab5f8a386c681875e77b3a0b07fff"", ""document_id"": ""00b9e15dc2dab5f8a386c681875e77b3a0b07fff"", ""source_link"": ""https://www.semanticscholar.org/paper/00b9e15dc2dab5f8a386c681875e77b3a0b07fff"", ""micro_topic_probability"": 1.0, ""snippet"": "": 1 ) examinethehydrologicrecordtoascertain differencesinriverdischargebeforeandafterimpoundment, 2 ) measurevegetationrichnessabove andbelowjordanellereservoirtodetermineifchangesinthehydrologicflowalteredbythedam significantly changed channel processes such that vegetation habitat, and therefore distribution, changed, and3 ) ..."", ""is_truncated"": true}, {""year"": 2018, ""source"": ""academic"", ""chunk_id"": ""paper::00f33ca26472f4348acfd28d5e0c8b34cbc11090::chunk_0002"", ""source_doc_id"": ""00f33ca26472f4348acfd28d5e0c8b34cbc11090"", ""document_id"": ""00f33ca26472f4348acfd28d5e0c8b34cbc11090"", ""source_link"": ""https://www.semanticscholar.org/paper/00f33ca26472f4348acfd28d5e0c8b34cbc11090"", ""micro_topic_probability"": 1.0, ""snippet"": ""climate change to some extent by transferring atmospheric co2 – c into the longlive natural pools such as soils and perennial green biomass. soil organic carbon ( soc ) has relation in plant growth and agronomic productivity most of the soils of india have been depleted their soc stocks. further, changes in climate are exacerbating the risk of soil erosion ..."", ""is_truncated"": true}, {""year"": 2018, ""source"": ""academic"", ""chunk_id"": ""paper::092dffba343430907ff4135668587d2196d287cd::chunk_0001"", ""source_doc_id"": ""092dffba343430907ff4135668587d2196d287cd"", ""document_id"": ""092dffba343430907ff4135668587d2196d287cd"", ""source_link"": ""https://www.semanticscholar.org/paper/092dffba343430907ff4135668587d2196d287cd"", ""micro_topic_probability"": 1.0, ""snippet"": ""drylands account for three - quarters of sub - saharan africa's cropland, two - thirds of cereal production, and four - fifths of livestock holdings. today frequent and severe shocks, especially droughts, limit the livelihood opportunities available to millions of households and undermine efforts to eradicate poverty in the drylands. prospects for ..."", ""is_truncated"": true}]",True
academic_T5::academic_T5_PG01,2019,"[""smallholders"", ""agricultural"", ""smallholder"", ""livelihoods"", ""crops""]","[{""year"": 2019, ""source"": ""academic"", ""chunk_id"": ""paper::01c4ceaa3bf14280b3786fd986e702a64db7f193::chunk_0001"", ""source_doc_id"": ""01c4ceaa3bf14280b3786fd986e702a64db7f193"", ""document_id"": ""01c4ceaa3bf14280b3786fd986e702a64db7f193"", ""source_link"": ""https://www.semanticscholar.org/paper/01c4ceaa3bf14280b3786fd986e702a64db7f193"", ""micro_topic_probability"": 1.0, ""snippet"": ""Climate change will have wide-ranging effects on the ecology, biodiversity and environment, and on socio-economic and related sectors like water resources, agriculture and food security, human health. India has undergone a series of ups and downs in agricultural production with the climatic conditions playing havoc in the years of abnormality. Currently, ..."", ""is_truncated"": true}, {""year"": 2019, ""source"": ""academic"", ""chunk_id"": ""paper::02d96732e8c036a1cdd0a20cd1fb0faa98c47fa3::chunk_0001"", ""source_doc_id"": ""02d96732e8c036a1cdd0a20cd1fb0faa98c47fa3"", ""document_id"": ""02d96732e8c036a1cdd0a20cd1fb0faa98c47fa3"", ""source_link"": ""https://www.semanticscholar.org/paper/02d96732e8c036a1cdd0a20cd1fb0faa98c47fa3"", ""micro_topic_probability"": 1.0, ""snippet"": ""an engineered alluvial river ( i. e., a fixed ‐ width channel ) has constrained planform but is free to adjust channel slope and bed surface texture. these features are subject to controls : the hydrograph, sediment flux, and downstream base level. if the controls are sustained ( or change slowly relative to the timescale of channel response ), the channel ..."", ""is_truncated"": true}, {""year"": 2019, ""source"": ""academic"", ""chunk_id"": ""paper::03456564d9cc63a37e49e6983781f40ec31c3ac8::chunk_0001"", ""source_doc_id"": ""03456564d9cc63a37e49e6983781f40ec31c3ac8"", ""document_id"": ""03456564d9cc63a37e49e6983781f40ec31c3ac8"", ""source_link"": ""https://www.semanticscholar.org/paper/03456564d9cc63a37e49e6983781f40ec31c3ac8"", ""micro_topic_probability"": 1.0, ""snippet"": ""Facing global changes and the challenge of food security, scientists are being questioned by decision-makers and stakeholders on the sustainability of agro-systems. The main difficulty in dealing with this question is to obtain enough data over long periods of time. Monitoring slow drifts and weak noises is needed to forecast tipping points that can ..."", ""is_truncated"": true}]",True
