relation_id,macro_topic,macro_topic_name,corporate_topic_label,external_source,external_relation_label,external_topic_label,external_final_merge_group_id,corporate_unique_document_count,external_unique_document_count,spearman_r,spearman_p,corporate_first_active_year,external_first_active_year,first_active_year_gap,corporate_peak_year,external_peak_year,peak_year_gap,peak_analysis_result,external_prior_exposure_3y_sum,external_prior_exposure_3y_mean,corporate_onset_prevalence,corporate_following_3y_max_prevalence,corporate_later_growth_3y,prior_exposure_later_growth_pattern
individual::0119,T4,"Climate strategy, carbon governance and disclosure",GHG Emissions Regulation and Risk Management,academic,Evolution of Participatory Governance in Digital/Smart Cities,Evolution of Participatory Governance in Digital/Smart Cities,academic_T4_S023,2377,158,0.5599855297408977,0.0029304828906724,2003,2005,-2.0,2023,2005,18.0,External peaks before corporate (corporate peak: 2023; external peak: 2005; gap: 18),0.0,0.0,0.0769230769230769,0.1176470588235294,0.0407239819004525,corporate_growth_without_prior_external_exposure
individual::0120,T4,"Climate strategy, carbon governance and disclosure",GHG Emissions Regulation and Risk Management,academic,Evolution of Transboundary Water Governance and Management Paradigms,Evolution of Transboundary Water Governance and Management Paradigms,academic_T4_S007,2377,373,-0.1187949332420404,0.5632642314044977,2003,2001,2.0,2023,2008,15.0,External peaks before corporate (corporate peak: 2023; external peak: 2008; gap: 15),0.0967741935483871,0.032258064516129,0.0769230769230769,0.1176470588235294,0.0407239819004525,external_prior_exposure_with_later_corporate_growth
individual::0121,T4,"Climate strategy, carbon governance and disclosure",GHG Emissions Regulation and Risk Management,academic,Evolution of Urban Governance and Municipal Action,Evolution of Urban Governance and Municipal Action,academic_T4_S009,2377,348,-0.0407394727832933,0.8433607211638366,2003,2002,1.0,2023,2004,19.0,External peaks before corporate (corporate peak: 2023; external peak: 2004; gap: 19),0.0285714285714285,0.0095238095238095,0.0769230769230769,0.1176470588235294,0.0407239819004525,external_prior_exposure_with_later_corporate_growth
individual::0122,T4,"Climate strategy, carbon governance and disclosure",GHG Emissions Regulation and Risk Management,academic,Intergenerational Climate Justice and Legal Mechanisms,Intergenerational Climate Justice and Legal Mechanisms,academic_T4_S043,2377,72,0.3619766764412489,0.0691961786658675,2003,2003,0.0,2023,2003,20.0,External peaks before corporate (corporate peak: 2023; external peak: 2003; gap: 20),0.0,0.0,0.0769230769230769,0.1176470588235294,0.0407239819004525,corporate_growth_without_prior_external_exposure
individual::0123,T4,"Climate strategy, carbon governance and disclosure",GHG Emissions Regulation and Risk Management,academic,Pedagogical Evolution of Participatory Sustainability Education,Pedagogical Evolution of Participatory Sustainability Education,academic_T4_PG06,2377,1210,0.2070145696113272,0.3102473679904308,2003,2000,3.0,2023,2002,21.0,External peaks before corporate (corporate peak: 2023; external peak: 2002; gap: 21),0.1542857142857142,0.0514285714285714,0.0769230769230769,0.1176470588235294,0.0407239819004525,external_prior_exposure_with_later_corporate_growth
individual::0124,T4,"Climate strategy, carbon governance and disclosure",GHG Emissions Regulation and Risk Management,academic,Sustainable Supply Chain Coordination and Mechanism Design in Circular Economies,Sustainable Supply Chain Coordination and Mechanism Design in Circular Economies,academic_T4_S012,2377,313,0.7147862572605745,4.0821003326084655e-05,2003,2005,-2.0,2023,2018,5.0,External peaks before corporate (corporate peak: 2023; external peak: 2018; gap: 5),0.0,0.0,0.0769230769230769,0.1176470588235294,0.0407239819004525,corporate_growth_without_prior_external_exposure
individual::0125,T4,"Climate strategy, carbon governance and disclosure",GHG Emissions Regulation and Risk Management,media,Aviation Decarbonization Trajectory,Aviation Decarbonization Trajectory,media_T4_S006,2377,146,0.0181506859958884,0.9298719574722818,2003,2000,3.0,2023,2004,19.0,External peaks before corporate (corporate peak: 2023; external peak: 2004; gap: 19),0.2261904761904761,0.0753968253968253,0.0769230769230769,0.1176470588235294,0.0407239819004525,external_prior_exposure_with_later_corporate_growth
individual::0126,T4,"Climate strategy, carbon governance and disclosure",GHG Emissions Regulation and Risk Management,media,Climate Policy Evolution: From Treaties to National Strategy,Climate Policy Evolution: From Treaties to National Strategy,media_T4_PG01,2377,1802,0.0899914575335191,0.661973940328811,2003,2000,3.0,2023,2017,6.0,External peaks before corporate (corporate peak: 2023; external peak: 2017; gap: 6),2.507142857142857,0.8357142857142857,0.0769230769230769,0.1176470588235294,0.0407239819004525,external_prior_exposure_with_later_corporate_growth
individual::0127,T5,"Climate risk, adaptation and resilience",Operational Hazards and Liability Management,academic,Climate Resilience in Built Environments,Climate Resilience in Built Environments,academic_T5_PG14,2397,132,,,2000,2010,-10.0,2014,2015,-1.0,Corporate peaks before external (corporate peak: 2014; external peak: 2015; gap: -1),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0128,T5,"Climate risk, adaptation and resilience",Operational Hazards and Liability Management,academic,Disaster Preparedness Evolution,Disaster Preparedness Evolution,academic_T5_PG11,2397,542,,,2000,2002,-2.0,2014,2006,8.0,External peaks before corporate (corporate peak: 2014; external peak: 2006; gap: 8),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0129,T5,"Climate risk, adaptation and resilience",Operational Hazards and Liability Management,academic,Evolution of Organizational Resilience and Adaptive Capabilities,Evolution of Organizational Resilience and Adaptive Capabilities,academic_T5_S054,2397,90,,,2000,2002,-2.0,2014,2002,12.0,External peaks before corporate (corporate peak: 2014; external peak: 2002; gap: 12),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0130,T5,"Climate risk, adaptation and resilience",Operational Hazards and Liability Management,academic,Integrated Participatory Urban Resilience and Sustainable Development,Integrated Participatory Urban Resilience and Sustainable Development,academic_T5_PG04,2397,1224,,,2000,2000,0.0,2014,2002,12.0,External peaks before corporate (corporate peak: 2014; external peak: 2002; gap: 12),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0131,T5,"Climate risk, adaptation and resilience",Operational Hazards and Liability Management,academic,Interconnected Global Crises and Pandemic Impacts,Interconnected Global Crises and Pandemic Impacts,academic_T5_S043,2397,111,,,2000,2020,-20.0,2014,2022,-8.0,Corporate peaks before external (corporate peak: 2014; external peak: 2022; gap: -8),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0132,T5,"Climate risk, adaptation and resilience",Operational Hazards and Liability Management,academic,Logistics Resiliency and SCM Disruption,Logistics Resiliency and SCM Disruption,academic_T5_S060,2397,73,,,2000,2010,-10.0,2014,2025,-11.0,Corporate peaks before external (corporate peak: 2014; external peak: 2025; gap: -11),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0133,T5,"Climate risk, adaptation and resilience",Operational Hazards and Liability Management,academic,Macroprudential Liquidity Volatility and Fintech,Macroprudential Liquidity Volatility and Fintech,academic_T5_PG10,2397,330,,,2000,2001,-1.0,2014,2001,13.0,External peaks before corporate (corporate peak: 2014; external peak: 2001; gap: 13),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0134,T5,"Climate risk, adaptation and resilience",Operational Hazards and Liability Management,academic,Pollution and Climate Health Nexus,Pollution and Climate Health Nexus,academic_T5_PG07,2397,661,,,2000,2001,-1.0,2014,2007,7.0,External peaks before corporate (corporate peak: 2014; external peak: 2007; gap: 7),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0135,T6,"Ecosystems, pollution, and environmental stewardship",Environmental Liability and Regulatory Compliance Burden,academic,Air Pollution Monitoring and Mitigation Technologies,Air Pollution Monitoring and Mitigation Technologies,academic_T6_S045,4037,188,-0.1530882772438844,0.4552886131287279,2000,2001,-1.0,2016,2005,11.0,External peaks before corporate (corporate peak: 2016; external peak: 2005; gap: 11),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0136,T6,"Ecosystems, pollution, and environmental stewardship",Environmental Liability and Regulatory Compliance Burden,academic,Biodiversity Reporting and Corporate Accountability Evolution,Biodiversity Reporting and Corporate Accountability Evolution,academic_T6_S099,4037,58,-0.0453507388384493,0.825883385192311,2000,2005,-5.0,2016,2011,5.0,External peaks before corporate (corporate peak: 2016; external peak: 2011; gap: 5),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0137,T6,"Ecosystems, pollution, and environmental stewardship",Environmental Liability and Regulatory Compliance Burden,academic,Coastal Eco-Pollution Dynamics in China,Coastal Eco-Pollution Dynamics in China,academic_T6_S107,4037,55,-0.1160884955508505,0.5722503061991296,2000,2013,-13.0,2016,2020,-4.0,Corporate peaks before external (corporate peak: 2016; external peak: 2020; gap: -4),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0138,T6,"Ecosystems, pollution, and environmental stewardship",Environmental Liability and Regulatory Compliance Burden,academic,Evolution of Compliance and Governance Mechanisms in Corporate Sustainability,Evolution of Compliance and Governance Mechanisms in Corporate Sustainability,academic_T6_PG10,4037,492,0.1923633053337755,0.3464704440070583,2000,2000,0.0,2016,2007,9.0,External peaks before corporate (corporate peak: 2016; external peak: 2007; gap: 9),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0139,T6,"Ecosystems, pollution, and environmental stewardship",Environmental Liability and Regulatory Compliance Burden,academic,Evolution of Environmental Legislation Focus: From General Planning to Ukrainian Governance,Evolution of Environmental Legislation Focus: From General Planning to Ukrainian Governance,academic_T6_S031,4037,239,-0.2157910490368277,0.2897157496397819,2000,2013,-13.0,2016,2023,-7.0,Corporate peaks before external (corporate peak: 2016; external peak: 2023; gap: -7),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0140,T6,"Ecosystems, pollution, and environmental stewardship",Environmental Liability and Regulatory Compliance Burden,academic,Juridical Frameworks and Judicial Enforcement in Environmental Law,Juridical Frameworks and Judicial Enforcement in Environmental Law,academic_T6_S022,4037,308,-0.1300939881354405,0.5264539933373059,2000,2000,0.0,2016,2024,-8.0,Corporate peaks before external (corporate peak: 2016; external peak: 2024; gap: -8),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0141,T6,"Ecosystems, pollution, and environmental stewardship",Environmental Liability and Regulatory Compliance Burden,academic,Maritime Environmental Compliance and Port Sustainability,Maritime Environmental Compliance and Port Sustainability,academic_T6_S021,4037,315,-0.2206701787996316,0.2786811822326389,2000,2000,0.0,2016,2023,-7.0,Corporate peaks before external (corporate peak: 2016; external peak: 2023; gap: -7),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0142,T6,"Ecosystems, pollution, and environmental stewardship",Environmental Liability and Regulatory Compliance Burden,academic,Soil Contaminant Management via Phytoremediation and Geochemical Assessment,Soil Contaminant Management via Phytoremediation and Geochemical Assessment,academic_T6_PG09,4037,1219,0.0422431214979797,0.8376533335623868,2000,2000,0.0,2016,2005,11.0,External peaks before corporate (corporate peak: 2016; external peak: 2005; gap: 11),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0143,T6,"Ecosystems, pollution, and environmental stewardship",Environmental Liability and Regulatory Compliance Burden,academic,Tailings Reclamation and Governance in Indonesian Mining Contexts,Tailings Reclamation and Governance in Indonesian Mining Contexts,academic_T6_PG19,4037,474,0.021994352515477,0.9150693648982592,2000,2000,0.0,2016,2003,13.0,External peaks before corporate (corporate peak: 2016; external peak: 2003; gap: 13),0.0,0.0,1.0,1.0,0.0,no_prior_external_exposure_no_later_corporate_growth
individual::0144,T6,"Ecosystems, pollution, and environmental stewardship",Regulatory Impact of Endangered Species Habitat Protection,academic,Biodiversity Crisis and Anthropocene Governance,Biodiversity Crisis and Anthropocene Governance,academic_T6_PG03,227,3095,0.4498791722563114,0.0211116645216838,2006,2000,6.0,2025,2000,25.0,External peaks before corporate (corporate peak: 2025; external peak: 2000; gap: 25),0.2940879271212262,0.0980293090404087,0.0285714285714285,0.0319148936170212,0.0033434650455926,external_prior_exposure_with_later_corporate_growth
individual::0145,T6,"Ecosystems, pollution, and environmental stewardship",Regulatory Impact of Endangered Species Habitat Protection,academic,Eutrophication and Catchment Ecosystem Dynamics,Eutrophication and Catchment Ecosystem Dynamics,academic_T6_PG05,227,946,-0.7405121237521701,1.522070727155675e-05,2006,2000,6.0,2025,2003,22.0,External peaks before corporate (corporate peak: 2025; external peak: 2003; gap: 22),0.2667583869663899,0.0889194623221299,0.0285714285714285,0.0319148936170212,0.0033434650455926,external_prior_exposure_with_later_corporate_growth
individual::0146,T6,"Ecosystems, pollution, and environmental stewardship",Regulatory Impact of Endangered Species Habitat Protection,academic,Petroleum Pollution and Environmental Degradation in Nigeria,Petroleum Pollution and Environmental Degradation in Nigeria,academic_T6_S106,227,53,0.5243242512941844,0.0059661649374326,2006,2010,-4.0,2025,2011,14.0,External peaks before corporate (corporate peak: 2025; external peak: 2011; gap: 14),0.0,0.0,0.0285714285714285,0.0319148936170212,0.0033434650455926,corporate_growth_without_prior_external_exposure
individual::0147,T6,"Ecosystems, pollution, and environmental stewardship",Regulatory Impact of Endangered Species Habitat Protection,media,"Biodiversity, Sustainability, and Deforestation","Biodiversity, Sustainability, and Deforestation",media_T6_S000,227,1322,-0.6132527248723267,0.0008644739796908,2006,2000,6.0,2025,2025,0.0,Synchronous peak (corporate peak: 2025; external peak: 2025; gap: 0),2.695755693581781,0.8985852311939269,0.0285714285714285,0.0319148936170212,0.0033434650455926,external_prior_exposure_with_later_corporate_growth
